date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-03-28,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-29,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-30,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-31,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-01,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-02,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-03,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-04,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-05,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-06,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-07,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-08,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-09,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-10,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-11,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-12,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-13,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-14,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-15,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-16,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-17,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-18,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-19,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-20,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-21,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-22,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-23,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-24,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-25,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-26,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-27,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-28,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-29,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-04-30,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-01,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-02,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-03,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-04,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-05,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-06,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-07,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-08,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-09,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-10,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-11,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-12,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-13,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-14,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-15,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-16,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-17,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-18,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-19,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-20,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-21,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-22,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-23,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-24,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-25,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-26,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-27,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-28,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-29,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-30,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-05-31,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-01,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-02,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-03,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-04,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-05,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-06,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-07,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-08,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-09,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-10,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-11,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-12,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-13,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-14,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-15,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-16,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-17,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-18,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-19,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-20,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-21,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-22,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-23,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-24,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-25,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-26,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-27,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-06-28,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-06-29,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-06-30,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-01,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-02,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-03,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-04,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-05,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-06,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-07,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-08,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-09,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-10,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-11,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-12,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-13,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-14,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-15,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-16,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-17,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-18,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-19,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-20,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-21,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-22,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-23,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-24,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-25,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-26,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-27,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-28,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-29,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-30,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-31,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-01,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-02,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-03,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-04,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-05,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-06,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-07,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-08,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-09,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-10,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-11,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-12,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-13,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-14,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-15,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-16,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-17,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-18,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-19,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-20,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-21,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-22,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-23,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-24,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-25,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-26,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-27,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-28,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-29,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-30,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-31,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-01,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-02,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-03,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-04,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-05,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-06,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-07,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-08,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-09,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-10,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-11,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-12,johnson_johnson,partially_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
